date,cleaned_tweet,polarity,subjectivity,Sentiment,username,Base_tweet,language,hashtags,retweet_id,reply_to,nlikes,search,Bank,mean,rolling
2021-09-02 12:50:51,rebosiss investment properties valued billion pledged security nedbank bank corporate investec limited standard bank limited sanlam rmb facilities amounting billion,-0.03571428571428571,0.07142857142857142,Negative,MaanoMadima,"Rebosis’s investment properties are valued at ~R13.2 billion and have been pledged as security for Nedbank Bank corporate, Investec Limited , Standard Bank Limited, Sanlam and RMB facilities amounting to ~R9.6 billion.",en,[],,[],3,Nedbank,Nedbank,0.07378078616787093,0.07087818140776002
2021-09-02 12:51:02,smart spend system makes zero sense calculations completely incorrect dates thumbsucked please add setting clients forced see cuz making anxious,-0.05892857142857144,0.5607142857142857,Negative,MimiMels,@FNBSA The “Smart Spend” system makes ZERO sense. The calculations are completely incorrect and the dates are thumb-sucked.   Please add a setting so that clients are not forced to see it cuz it’s making me anxious.,en,[],,[],0,FNBSA,FNB,0.07371502335439399,0.07076060282729232
2021-09-02 12:51:12,rebosis propose debtequity swap will interesting see lenders will opt feb rebosis interestbearing borrowings stood rbn investec rm nedbank bn standard bank rm sanlam rm rmb rm total bn,0.16666666666666666,0.4166666666666667,Positive,MaanoMadima,"Should Rebosis propose the debt/equity swap, it will be interesting to see which of the lenders will opt for it.   As at 28 Feb 2021, Rebosis Interest-bearing borrowings stood at R9,511bn   Investec R663m Nedbank R7 854bn Standard Bank R158m Sanlam R593m RMB R246m Total R9 514bn",en,[],,[],4,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07376106181071508,0.07084739564524652
2021-09-02 12:51:12,rebosis propose debtequity swap will interesting see lenders will opt feb rebosis interestbearing borrowings stood rbn investec rm nedbank bn standard bank rm sanlam rm rmb rm total bn,0.16666666666666666,0.4166666666666667,Positive,MaanoMadima,"Should Rebosis propose the debt/equity swap, it will be interesting to see which of the lenders will opt for it.   As at 28 Feb 2021, Rebosis Interest-bearing borrowings stood at R9,511bn   Investec R663m Nedbank R7 854bn Standard Bank R158m Sanlam R593m RMB R246m Total R9 514bn",en,[],,[],4,Nedbank,Nedbank,0.07380705468440614,0.07093403151416282
2021-09-02 12:52:02,hi sure help im waiting receive payment notification website never arrives says payment acknowledged bank nothing bills either cant pay pls advise cc,0.5,0.8888888888888888,Positive,BoringCTChick,"@FNBSA Hi, not sure if you can help, but I’m waiting to receive my payment notification from the @HomeAffairsSA website, but it never arrives. Says payment has been acknowledged by the bank. Nothing under My Bills either so I can’t pay. Pls advise? Cc @Rbjacobs",en,[],,[],0,FNBSA,FNB,0.07401793689386461,0.07138611108016643
2021-09-02 12:52:04,dvc scam,0.0,0.0,Neutral,MolotoMokone,@frankduxbw @Fifi_dvc @StandardBankZA  is scam,en,[],,"[{'screen_name': 'frankduxbw', 'name': 'Frank Dux', 'id': '1299271120571502592'}, {'screen_name': 'Fifi_dvc', 'name': 'FarmGirl', 'id': '901522290910920705'}]",0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.0739813305947084,0.0713216249816297
2021-09-02 12:52:06,good day imarc teams advised reached matter addressed feedback will provided directly great day,0.75,0.675,Positive,Nedbank,"@VGiMarc Good day iMarc, our teams have advised that they have reached out to you and the matter has been addressed and feedback will be provided directly to you. Have a great day further.  https://t.co/YmCt2JeH7f",en,[],,"[{'screen_name': 'VGiMarc', 'name': 'iMarc', 'id': '2925820294'}]",0,Nedbank,Nedbank,0.07431549701557112,0.07193415059085205
2021-09-02 12:52:30,need switch banks failed,-0.5,0.3,Negative,Nkosingiphile,"@AbsaSouthAfrica Need to switch banks, as @FNBSA has failed me",en,[],,"[{'screen_name': 'AbsaSouthAfrica', 'name': 'Absa South Africa', 'id': '537072585'}]",0,FNBSA,FNB,0.07403174429965434,0.07148288705294592
2021-09-02 12:52:56,super awesome,0.6666666666666666,0.8333333333333333,Positive,KeanenC18,@FNBSA Super Awesome 👌👍 #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07432440352057632,0.07214968881782362
2021-09-02 12:53:24,mcyong rc,0.0,0.0,Neutral,malose_lml,@nonzaphangela @Ndumie_Mcyong @tumisole @RunningWithTum1 @Nedbank_RC @MmotlanaL 👊🏾👊🏾👊🏾👊🏾👊🏾,und,[],,"[{'screen_name': 'nonzaphangela', 'name': 'Mbali O.N Phangela', 'id': '763691316551311360'}, {'screen_name': 'Ndumie_Mcyong', 'name': 'Ndumie Mcyong', 'id': '1106173400'}, {'screen_name': 'tumisole', 'name': 'Tumi Sole', 'id': '171977969'}, {'screen_name': 'RunningWithTum1', 'name': '@RunningWithTumiSole', 'id': '1214266775572905984'}, {'screen_name': 'Nedbank_RC', 'name': 'Nedbank Running Club', 'id': '588053842'}, {'screen_name': 'MmotlanaL', 'name': 'MR LESIBA SIR', 'id': '1284755169461391364'}]",1,Nedbank,Nedbank,0.07428771822762441,0.07228027648989208
2021-09-02 12:53:45,hi tax free account works,0.4,0.8,Positive,BlackDo54161736,@StandardBankZA hi how is tax free account works,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07444840509579036,0.07257658727064263
2021-09-02 12:54:00,amazing app,0.6000000000000001,0.9,Positive,KeanenC18,@FNBSA Amazing App👌 #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07470755282503307,0.07311908274984696
2021-09-02 12:54:10,three major banks basotho affordability assessments repayment structures prepared home now rgs construction,0.0625,0.5,Positive,RConstructionls,Three of the major banks where Basotho can get their affordability assessments and repayment structures prepared for them. OWN A HOME NOW WITH RGS CONSTRUCTION. #rgs #lpb #fnb #nedbank  https://t.co/EDk9IkRErC,en,"['rgs', 'lpb', 'fnb', 'nedbank']",,[],3,Nedbank,Nedbank,0.0747015362884017,0.07310949008250293
2021-09-02 12:54:11,join gerhard zeelie api virtual conference will discussing capital structures will look going forward click register,0.0,0.0,Neutral,NedbankCIB,Join Gerhard Zeelie at the API virtual conference where he will be discussing how capital structures will look going forward.  Click here to register:  https://t.co/nyzNmlAI8o  https://t.co/mCC7YdpzL4,en,[],,[],0,Nedbank,Nedbank,0.07466473750205273,0.07304350678820465
2021-09-02 12:54:55,come mind shinhan bank first bank korea gc standard bank founded largest bank africa,0.125,0.16666666666666666,Positive,yezzi144,"@HederaStats @ForHbar @hedera 2 that come to mind... Shinhan bank is the first bank of Korea, GC. Standard Bank founded in 1862, largest bank in Africa.",en,[],,"[{'screen_name': 'HederaStats', 'name': 'Одинокий Волк', 'id': '1384834896208740352'}, {'screen_name': 'ForHbar', 'name': 'Hbar For Me', 'id': '1404041281592983552'}, {'screen_name': 'hedera', 'name': 'Hedera Hashgraph', 'id': '898917341051965441'}]",1,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07468952098925015,0.07317348458898253
2021-09-02 12:57:39,indeed thank,0.0,0.0,Neutral,VGiMarc,@Nedbank Indeed thank you 🙏,en,[],,"[{'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.07465276433522,0.072903841927549
2021-09-02 12:59:45,happening mobile app now rd day still experiencing problems,0.0,0.0,Neutral,AndrewM800229,@StandardBankZA what's happening with the mobile app? It's now the 3rd day still experiencing problems.,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07461604384120367,0.07212468953972612
2021-09-02 13:00:15,send back im currently going reversal standard bank amp fnb know pain,0.0,0.13333333333333333,Neutral,NothyZungu,Send it back. I’m currently going through a reversal between Standard bank &amp; FNB and it’s 3000.  I know the pain🥺,en,[],,[],0,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07457935945386777,0.07166973048604094
2021-09-02 13:01:03,makes life easier frauds scams till decreases spread covid,0.0,0.0,Neutral,PTiyisani,@FNBSA It makes  life easier  as there  no frauds  and scams at till also decreases  spread of covid-19,en,[],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07454271111998381,0.0716045761855991
2021-09-02 13:01:54,lottery play lotto banking app,0.0,0.0,Neutral,Siwela35206095,@sa_lottery @FNBSA Can you play Lotto on your @CapitecBankSA Banking app?,en,[],,"[{'screen_name': 'sa_lottery', 'name': '#PhandaPushaPlay', 'id': '380226887'}, {'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07450609878642782,0.07187730345832637
2021-09-02 13:01:57,things will make break south africa next year nedbank economics chief,0.0,0.0,Neutral,BMDaily1,5 things that will make or break South Africa over the next year: Nedbank economics chief  https://t.co/RSfIT3CRkP,en,[],,[],0,Nedbank,Nedbank,0.07446952240018019,0.07181201980395913
2021-09-02 13:01:58,fingers crossed,0.0,0.0,Neutral,KeanenC18,@FNBSA Fingers Crossed 🤞🤞 #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07443298190832534,0.07174685463172323
2021-09-02 13:03:01,ian putter innovative leader banking industry,0.5,1.0,Positive,Inspirezone1,Ian Putter: An Innovative Leader In The Banking Industry  https://t.co/AfBlXSpA6p  @StandardBankZA #personalfinance #Finance #Banking #internetbanking #CreditCard #insurance #ItCanBe #innovation  #mobilebanking #Head #DLT #Blockchain #digitalcurrency #blockchain #payments  https://t.co/aFHuVivLm2,en,"['personalfinance', 'finance', 'banking', 'internetbanking', 'creditcard', 'insurance', 'itcanbe', 'innovation', 'mobilebanking', 'head', 'dlt', 'blockchain', 'digitalcurrency', 'blockchain', 'payments']",,[],2,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07464169550228889,0.07181201980395913
2021-09-02 13:04:04,helps reducing scammed reduce chances spreading covid,0.0,0.0,Neutral,PTiyisani,@FNBSA It helps by reducing  being scammed  also reduce  chances of spreading covid-19 #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.0746051064358662,0.07174685463172323
2021-09-02 13:04:07,saves money fess,0.0,0.0,Neutral,Siphiwo7,@FNBSA It saves your more money on fess! #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07456855322350174,0.07168180761936446
2021-09-02 13:04:09,make life easy safe,0.4666666666666667,0.6666666666666667,Positive,sectionbell,@vanillablaq @FNBSA they make life easy and it safe.,en,[],,"[{'screen_name': 'vanillablaq', 'name': 'Refilwe Modiselle', 'id': '119059551'}]",0,FNBSA,FNB,0.07476056992939947,0.07203958375980586
2021-09-02 13:04:44,hi kindly send us detailed dm us assist,0.5,0.825,Positive,Nedbank,@angelo27hastie Hi there. Kindly send us a detailed DM for us to assist.,en,[],,"[{'screen_name': 'angelo27hastie', 'name': 'SirSkielly', 'id': '3114381191'}]",0,Nedbank,Nedbank,0.07496871453540564,0.0724924823105305
2021-09-02 13:04:45,asking post details university standard bank account reference branch code use capitec reference number,0.0,0.0,Neutral,Hlalumi__,For those asking me to post details again: University: Standard Bank account- 282101357             Reference no:   201501324             Branch code: 050119  You can also use 1398955408 Capitec. same reference number,en,[],,[],267,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07493203708211044,0.07242687825414088
2021-09-02 13:05:04,logged gt click transact gt paygt single payment gt pay select pay mobile number,-0.07142857142857142,0.21428571428571427,Negative,Nedbank,@JTMarisha Once logged in &gt; click on transact &gt; pay&gt; single payment &gt; under how would you like to pay you can select pay to a mobile number.,en,[],,"[{'screen_name': 'JTMarisha', 'name': 'open', 'id': '4003050495'}]",0,Nedbank,Nedbank,0.0748604671023986,0.07229681003562125
2021-09-02 13:05:12,hi nathi business accounts linked online banking profile facilitate transfers accounts banks,0.0,0.0,Neutral,Nedbank,"@nkosinathi38 Hi Nathi, business accounts can be linked to online banking profile to facilitate transfers to accounts with other banks.",en,[],,"[{'screen_name': 'nkosinathi38', 'name': 'nathi@noble', 'id': '2730142857'}]",0,Nedbank,Nedbank,0.07482387840880016,0.07223150126413469
2021-09-02 13:05:26,easy peasy queues everything conveniently done till point saving atm charges,0.43333333333333335,0.8333333333333334,Positive,Chantel______10,@FNBSA Easy peasy no queues just get everything conveniently done at the till point saving on atm charges @FNBSA #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07499901737065875,0.07255740544470256
2021-09-02 13:06:45,wooow,0.0,0.0,Neutral,Lyndacomps,@FNBSA Wooow😍😍😍,und,[],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07496239675670824,0.07307113595722212
2021-09-02 13:07:22,help pay license disc expired august will using tool first time super excited,0.3194444444444444,0.5833333333333334,Positive,MoseaTania,@FNBSA #LoveFNB - Its about to help me pay those my license disc which expired on the 31 August. Will be using this tool for the first time. Super excited,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07508171449594091,0.07329389663397366
2021-09-02 13:07:50,yes fnb app pa everything done app comfort home,0.0,0.0,Neutral,Chantel______10,"@FNBSA #LoveFNB   yes, my fnb app is like my PA I get everything done on the app in the comfort of my home 😃 @FNBSA",en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07504508926935753,0.07322768715191949
2021-09-02 13:08:05,nav car helped purchase license car expired tuesday,0.0,0.0,Neutral,EssayvanieP,@FNBSA Nav car has helped me to purchase my license for my car which expired on Tuesday. #LoveFNB,en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.0750084997572808,0.07316159718156577
2021-09-02 13:09:12,business banking department absolutely useless opened bank account weeks ago sent bank card sms card active yet actual bank account active ive called business banking dept told,-0.19166666666666665,0.375,Negative,vsunkardutt,"@FNBSA , your business banking department is absolutely useless. I opened a bank account with you 3 weeks ago. You sent me a bank card and an sms that the card is active. Yet the actual bank account is not active. I’ve called you business banking dept and I was told it….",en,[],,[],0,FNBSA,FNB,0.07487854109917946,0.07248768807460056
2021-09-02 13:10:08,congratulations latest jackpot winner draw lucky winner played standard bank app selection amp ticket wager amount,0.27777777777777773,0.5777777777777778,Positive,sa_lottery,"Congratulations to the latest #POWERBALL jackpot winner of R13,720,936.20 from the 31/08/21 draw! The lucky winner played on the Standard Bank App. #QuickPick selection &amp; ticket wager amount was R45  https://t.co/h6b3DZaLkK",en,"['powerball', 'quickpick']",,[],129,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07497737170642671,0.07288008517793602
2021-09-02 13:11:00,im ill let know done thanks,-0.15,0.6,Negative,JTMarisha,@Nedbank I'm in . Ill let you know when it's done. Thanks,en,[],,"[{'screen_name': 'Nedbank', 'name': 'Nedbank', 'id': '349804439'}]",0,Nedbank,Nedbank,0.0748678403667449,0.07239485751181873
2021-09-02 13:11:22,furthermore serious business easily afford premium standard bank correspondent bank stanbic referring pennies dollar,0.03333333333333335,0.5,Positive,jimalo88,"@FMaguwu Furthermore, any serious business can easily afford the premium of Standard Bank being the correspondent bank for Stanbic, you are referring to pennies on the dollar!",en,[],,"[{'screen_name': 'FMaguwu', 'name': 'Farai Maguwu', 'id': '1124078742'}]",2,"StandardBankZA OR ""Standard Bank""",StandardBank,0.0748476289277992,0.0723595077161821
2021-09-02 13:11:44,lottery whats going taking,0.0,0.0,Neutral,GsMosia,@sa_lottery @FNBSA what’s going on?@StandardBankZA is taking over🙌,en,[],,"[{'screen_name': 'sa_lottery', 'name': '#PhandaPushaPlay', 'id': '380226887'}]",1,FNBSA,FNB,0.07481122443902109,0.07229408320649296
2021-09-02 13:11:44,lottery whats going taking,0.0,0.0,Neutral,GsMosia,@sa_lottery @FNBSA what’s going on?@StandardBankZA is taking over🙌,en,[],,"[{'screen_name': 'sa_lottery', 'name': '#PhandaPushaPlay', 'id': '380226887'}]",1,"StandardBankZA OR ""Standard Bank""",StandardBank,0.07477485534595399,0.07222877689826668
2021-09-02 13:12:22,using nav helped save much first car o eyeing nav able view awesome deal wow life never felt easy confient,0.45666666666666667,0.7583333333333333,Positive,Noleen13733217,"@FNBSA Using Nav helped me save on so much ,at first it was there was the car o have been eyeing for a while and with Nav I was able to view this awesome deal ,Wow life has never felt this easy and confient , #LoveFNB",en,['lovefnb'],,"[{'screen_name': 'FNBSA', 'name': 'FNB South Africa', 'id': '20422173'}]",0,FNBSA,FNB,0.07496041988012345,0.0732058922249755
